screen_name	id	description	url
DemontPinder	30163772	https://t.co/1dlyri1WEJ	http://twitter.com/DemontPinder
ZooeyWonderland	167428950	Mother, reader, writer, wife, sports fan, embarrassingly slow runner, & life long yinzer	http://twitter.com/ZooeyWonderland
SH101BallState	1631145163	A health and wellness e-magazine for @BallState students. Actively promoting campus health & wellness!	http://twitter.com/SH101BallState
WaysideCentral	190698336	Largest DANCE club in the AREA. FULL MUSIC VIDEO DJ SYSTEM. Tons of events & great drink specials.	http://twitter.com/WaysideCentral
ceglarski	309933456	east coast transplant, LA convert. marketing & biz dev at @thisisomelet. probably taller than you.	http://twitter.com/ceglarski
Lainer_Rhoades	749808108	Hoosier @ IU Bloomington ❤	http://twitter.com/Lainer_Rhoades
MakeOfficesDC	3598522713	Collaborative #coworking communities in the DC metro area. Focus on growing your business & we’ll take care of the rest.	http://twitter.com/MakeOfficesDC
wills_trevor	564558113	Chicago based elementary teacher, husband and father and feminist. Game Designer with any remaining time.	http://twitter.com/wills_trevor
MilaFragrance	20049843	Specialising in luxury lifestyle fragrance.	http://twitter.com/MilaFragrance
100_Pentecost	43723430	School of Hard Knocks Graduate #gym #health #workout #fitness #hustle #loyalty #respect	http://twitter.com/100_Pentecost
stanleymaxwell	57464716	On @MindwillRecords: studio album Don't Wake The Baby! From @LeewaysHGMN review: Their brand of modern jazz is like a cleanser for the overexposed mind.	http://twitter.com/stanleymaxwell
joshdevans	273488278	food, natures, microbes, science, emergence. postgrad student at cambridge.	http://twitter.com/joshdevans
Celia45C	3300945955	stay at home mom	http://twitter.com/Celia45C
scottleightman	32137857	Communications Dir @USASwimming, who's also worked in golf, NBA & lifestyle. Proud dad and husband. So-so golfer. Ithaca College alum.	http://twitter.com/scottleightman
eslarkin	32856827	Lawyer and passionate anti-violence advocate	http://twitter.com/eslarkin
sgrif	17656843	Rails committer. Maintainer of Active Record. Creator of @dieselframework. Co-host of @_bikeshed	http://twitter.com/sgrif
LukeWahl	24950556	Husband. Father. Executive Producer @Yahoo w/ @KatieCouric. Also this: @huffpostlive @awesomenessTV @aots Views/opinions solely mine.	http://twitter.com/LukeWahl
WoahItsDustin	2966922263	Tweets signed -DR are from Dustin. Re-Tweets are for informational purposes not necessarily endorsements. Tweets are my opinions only.	http://twitter.com/WoahItsDustin
RealDizzyDragon	799511453292261376	Hi i am a 17 year old guy i make youtube gameplay vids which are quite shitty to be honest but i love making them so i will make even more:D #ShareLoveGetLove	http://twitter.com/RealDizzyDragon
RainReadyPlan	2579012652	RainReady - @CNT_Tweets – managing flooding and drought in a time of climate change.	http://twitter.com/RainReadyPlan
Abashima	5537642	Morning person, optimist, editor of video games, imagination enthusiast, poly-hedral-&c., and Apple, TV, WoW podcasting nerd responsible for @TheMallowverse	http://twitter.com/Abashima
NinaCruzRadio	17796390	Afternoon Host on Mega 104.3 and APD for 101.1 The Beat ... Never give up on your dreams	http://twitter.com/NinaCruzRadio
Cielosdeoro	26847320	Manifesting for others, creates for me.	http://twitter.com/Cielosdeoro
VeeWade	3385054665	I'm just me. Unapologetically! I love the Lord, but I will get at you so don't roll up incorrectly! Peace & hair grease! ✊ #ILoveBeingBlack #HeyTuskegee #DST	http://twitter.com/VeeWade
karmachuy	259247394	Luvin Life!Advocate of all things Koko:)Love Art,Psychology,weird personalities,and Sneakers,Chicago Sports Aficionad0:)	http://twitter.com/karmachuy
betsygreenbean	141977607	Good #Green-girl #Witch in #NYC. Six-year-old, caster of spells, lover of #cupcakes, #pigeons, and #veggies large and small. Proud to be Green. @winstonwrites	http://twitter.com/betsygreenbean
mkeyes0	337725054	Passionate about politics and writing. Views are my own.	http://twitter.com/mkeyes0
TraciBoland	602027179	Insurance Geek, President Elect at @IBAOntario, former synchro skater and coach, London Knights fan & owner of the best dog in the world! Tweets are my own.	http://twitter.com/TraciBoland
sincerely_iyana	47378001	The pen is mighty, but swords are fun too.   Music Editor @BET   formerly @VibeMagazine   IG: @iyanarobertson	http://twitter.com/sincerely_iyana
vapirategirl	23516204	Mom of tattoo artist, Marine, & 2 beagles. Animal lover, music lover, #1 fan of Ballard, Cowboys, Depp, Tatum, & Brock. I am your resident cougar 😛😜😝	http://twitter.com/vapirategirl
john_siracusa	463162523	Explore all the state of New York has to offer including fun things to do, year round events and festivals, world class hotels and award-winning restaurants.	http://twitter.com/john_siracusa
justinchaseaz	35169039	President/CEO at Crisis Response Network, Inc. Tweets and opinions are my own.	http://twitter.com/justinchaseaz
coolstepmom1	63237865	Senior Marketing Manager at Tyndale House Publishers, Wife and Cool Step Mom!	http://twitter.com/coolstepmom1
AlexEvans33	339415011	My pipes are primo, champ	http://twitter.com/AlexEvans33
SGBookshelf	33940616	Southern gal, football lover, book blogger, music freak and reading geek	http://twitter.com/SGBookshelf
Cybercinderella	83632963	Conservative, Wants to get back to the Constitution, Patriot,  Mom, Grandma, and Great Grandma	http://twitter.com/Cybercinderella
JacksonCityPost	3081110164	#CityOfJackson #Jackson #USA #America #US	http://twitter.com/JacksonCityPost
stephsorkin	1325790583	#Author of Nutley, Chocolate Shoes & Frenemy Jane. @MomsChoiceAward @ForewordReviews Book of the Year! @FoodAllergy @Soles4Souls #kidlit #charity #foodallergy	http://twitter.com/stephsorkin
WDSUNEWSCHANNE6	2361570770	wilmar john villanueva senator (R) property at CNN channels from north Glendale California 1979/04/14	http://twitter.com/WDSUNEWSCHANNE6
Lavishtowing	1055580134	24hr. Towing, Lock Outs, Jump Starts Insurance Tows, Free Tow Away Signs Flatbed and Wreckers Service Serving the Metro Detroit Tri County Area 313-463-0017	http://twitter.com/Lavishtowing
MikeSpangenberg	501222926	Father, husband. Justice and education and justice in education. Author: Question The Premise.	http://twitter.com/MikeSpangenberg
dopestNFLnews	701158058873884672	A 16 yr old who knows a lot bout football	http://twitter.com/dopestNFLnews
EatFreshVT	31586222	Burlington, Vermont-based culinary tour outfit led by Chris Howell.  I'm always looking for fresh food, farms, and events in VT!	http://twitter.com/EatFreshVT
stephen_wqow	16917962	10 PM Anchor/Producer for @WQOW.  Retweets are not endorsements. Views are my own.	http://twitter.com/stephen_wqow
TouroInfirmary	27969461	Touro. Here. For Life. Founded in 1852, Touro Infirmary is New Orleans' only community based, not-for-profit, faith-based hospital.	http://twitter.com/TouroInfirmary
taylonr	240747413	I tweet about: Software, MMA, Brazilian Jiu Jitsu, Theology, Conference Speaking, Football and other random things that interest me. http://t.co/Tfo2dztQ9P	http://twitter.com/taylonr
JMacCNY	42698117	Public Relations is my biz, dogs are my love. Vivacious red head with a touch of sass.	http://twitter.com/JMacCNY
ElCortezLV	19195516	Classic Vegas. Winning Style. The El Cortez in Downtown Las Vegas!	http://twitter.com/ElCortezLV
1MonicaK	2285314176	Being The Best Me I Can~Striving To Live My Life In Excellence~Going The Extra Mile Whatever That May be! I'm Jus Me :)	http://twitter.com/1MonicaK
333Veronica	263481157	I'm single!!	http://twitter.com/333Veronica
Atkins008	717078069408899073	follow @logicallyhank cuz I'm on his @nintendome streams and I play splatoon. shoutout: @tyranitartube @munchingorange @matthiasiam @theodd1sout (I luv u James)	http://twitter.com/Atkins008
MME_LOUISVILLE	2675353778	The Louisville Medical Marijuana Exchange offers news ,products, and services for the Medical Marijuana Community.  1-800-704-1263	http://twitter.com/MME_LOUISVILLE
TheNC100	4864611897	Bringing you the latest news on businesses, travel, food, events & more in North Carolina. Subscribe to the biweekly newsletter on our website	http://twitter.com/TheNC100
XavierGlangeaud	603703756	Journalist, writer, teacher, works in Hungary for 15 years, RTs are just RTs...	http://twitter.com/XavierGlangeaud
visionconsultla	20008070	Without vision, the people perish. #Love #Joy #Peace #chaplaincy #spiritual care #food and #healthpolicy	http://twitter.com/visionconsultla
5NEWSGarrett	532584818	5NEWS Chief Meteorologist AMS/NWA Seal   M.S. Applied Meteorology   B.S. Geosciences   Married   Dad   1/2 Marathoner   I won some awards & stuff. #Rangers #WPS	http://twitter.com/5NEWSGarrett
Calderone_Club	1608360314	Proudly Serving Authentic Italian Cuisine and Award-Winning Pizza Since 1979	http://twitter.com/Calderone_Club
ROCKBOYSonline	1025389002	ROCKBOYS ; curators of fresh	http://twitter.com/ROCKBOYSonline
HSHToria	24077353	Her Serene Highness, kind of a big deal, PRETTY awesome. All things AKA, 💚💕Tar Heels🐏💙, Panthers & Political. 3♣️ #BFD #Wellstone Tweets are my own!	http://twitter.com/HSHToria
CognitionDriven	71947625	Complex. Gregarious. Passionate. Mistress of the Arts & Sciences. Eclectic Music Loveur/Collector. OSU Buckeye Alumna. Democrat. Human & Animal Rights Activist.	http://twitter.com/CognitionDriven
DudekBrian	2181297764	paralegal, Red Wings fan	http://twitter.com/DudekBrian
cheesedanish	24199634	blogger,politics,  health care, rent control, pro choice, resident of San Francisco, blog http://t.co/rn5bHpkFit	http://twitter.com/cheesedanish
_kerriadkins	1772159472	utk   delta zeta	http://twitter.com/_kerriadkins
burgernic	46438086	MY OWN VIEWS	http://twitter.com/burgernic
MattFinkes	261994280	Father, Husband & 1 of the Original Silver Bullets. #BuckeyeForLife I just tell it like I see it. John 16:33 Speaking & appearance inquiries: finkes92@aol.com	http://twitter.com/MattFinkes
CamWalker44	436197862	College Football player for the University of Tennesse-Chattanooga- McCallie Alum 14' #IAmSecond /#Ao1/ #Phil 4:13/ #Jeremiah 29:11 Saved by the one true King	http://twitter.com/CamWalker44
KayceSmith	804838676	I spend my days talking sports, drinking wine and kicking cancer's ass. Clear eyes, full hearts, can't lose. https://t.co/Ae6pokLCeH & https://t.co/VmnPYIjaNJ	http://twitter.com/KayceSmith
fas_realestate	727613876641091586	We invest in commercial real estate in the Kingdom and in the surrounding area and we're seeking opportunities. Follow us if you want to see amazing properties!	http://twitter.com/fas_realestate
rockpublicity	783891168	#Iceland's @secret_solstice festival marketing director. Entrepreneur, nomad, founder @weknowfestivals & Rock Publicity. #Sith. Travel lots, mostly an idiot.	http://twitter.com/rockpublicity
Network4Good	86593078	We believe small organizations have important missions and deserve great technology, too. Easy-to-use Donor Management + P2P + Donation Pages	http://twitter.com/Network4Good
Karenjfarmer	476024539	Back yard gardner. Trained Skywarn Storm Spotter.	http://twitter.com/Karenjfarmer
STAGECoPlatform	1337139512	STAGE-Co aims to disrupt the startup scene by providing a progressive and independent platform connecting VCs, startups and mentors.	http://twitter.com/STAGECoPlatform
Tommy_USA	55348094	God. Family. Country. // Comms for @EdChoiceTN   Fmr. Campaign Manager for @GrantforTN   Fmr. Comms for Gov. @TerryBranstad & LG @KimReynoldsIA	http://twitter.com/Tommy_USA
Gadgetgasm	61540226	*previously @thecommonhoster*  Huge Buckeye fan and golfer.  I run a blog about unique gadgets that don't cost a ton of money.	http://twitter.com/Gadgetgasm
alexpja	868870099	I like programming	http://twitter.com/alexpja
nimsal143	3151988426	i am somali actor. i love taking pictures. i play soccer for my local team. i like to travel. visit new places. i love people. i wish everyone for happy #Life.	http://twitter.com/nimsal143
iLoveUBQ	1393040953	Official Twitter Handle of Urban Bar-B-Que #UBQ	http://twitter.com/iLoveUBQ
MrRelationMMS	2152615174	US History Educator & 6-8 SS Coordinator- Malone Middle School, MCLA Leadership Academy, Tech Integration, #TEDEDCLUB Leader!	http://twitter.com/MrRelationMMS
ArianaKukors	327659945	USA Olympic Swimmer   2 x World Champion   High Performance Facilitator @WinForever   Loves - Coffee, Seattle, Passionate People   Proud Middle Sis + 1 Dimple	http://twitter.com/ArianaKukors
OliviusMaximus	263987925	Favorites;1) Globe-trotting whilst guzzling vino 2) Eating cheese until unconscious 3) Decantering fine times 4) Spazzing on caffeine	http://twitter.com/OliviusMaximus
gabigailgilliam	198614540	Georgia Peach in the Big 🍎. Associate Editor, News & Emerging Platforms @HuffingtonPost	http://twitter.com/gabigailgilliam
ColoradoMike84	262823434	#Colorado Native living in #Oklahoma Lived in #Houston #Denver #Pueblo #Broncos #Rockies #Avs #Aquarius #Nascar	http://twitter.com/ColoradoMike84
Forexcracker	408972863	Interested in all things forex and gadgets and luxury and pleasure	http://twitter.com/Forexcracker
MotherHubbards	17623343	Chicago Sports Pub 5 W. Hubbard Street, River North! Pouring cocktails for #IndustryNight til 4am Daily! (312) 828-0007	http://twitter.com/MotherHubbards
DuvallFire45	4444789756	King County fire department covering approximately 50 square miles and over 14000 citizens.  Offers Fire, Rescue, and EMS services.	http://twitter.com/DuvallFire45
LinkedInEditors	226348151	Perspectives on today’s professional news and ideas: https://t.co/WiaX6iORHm	http://twitter.com/LinkedInEditors
TimSeibel	22861410	Pirates, Steelers, University of Dallas, Claremont Graduate School & SRC Software. Addicted road-tripper and world traveler. Blogger at https://t.co/SihdDxKZ9b	http://twitter.com/TimSeibel
FnFcarpetclean	62065736	Fred, Owner/VP of Carpet/ Tile/ Furniture Cleaning Co., Hand Washing of all Oriental & Persian rugs in our rug washing plant.	http://twitter.com/FnFcarpetclean
RWilliamsTweet	4259158773	#SocialMedia updates about the #Travel & #Tourism industry worldwide. Businesses can create a free!!!	http://twitter.com/RWilliamsTweet
inerva	17813453	Science educator, gamer, lifelong student, runner.	http://twitter.com/inerva
MPOPost	1347184003	MPO Post offers ongoing news and analysis about public opinion in the US, with special emphasis on the media, politics, economy and international affairs.	http://twitter.com/MPOPost
KluckinFilms	183500132	Kluckin Films is a small Motion Picture, Video and Live Sound Production Company located in the severed heart of Murder Beach, SC. Now Accepting Submissions.	http://twitter.com/KluckinFilms
OutwriteAtlanta	156363139	Outwrite was a landmark independent bookstore and coffeehouse that operated from 1993 to 2012 to serve Atlanta's LGBT community.	http://twitter.com/OutwriteAtlanta
JensOwnTweets	373383484	Christian, new feminist.  Unlearning fundamentalism.	http://twitter.com/JensOwnTweets
Kaylaroseromero	3256996788	Education Activist, Community Organizer, Yoga Teacher, Program Director with Students for Education Reform North Carolina #SFERNC	http://twitter.com/Kaylaroseromero
gregmus_kelly	80513880	sydney journo interested in politics, music, food, other cool stuff. searching out stories for @abcnewsnsw and #australiawide. views my own.	http://twitter.com/gregmus_kelly
adambonin	15121219	Phila. attorney specializing in political law (http://t.co/7rEUTptfqI); DailyKos featured writer; pop culture blogger. Opinions are mine alone.	http://twitter.com/adambonin
USNewsMoney	204916935	Research, ratings and insight on business, personal finance, careers, retirement, and mutual funds.	http://twitter.com/USNewsMoney
Gardenlover20	353759029	a garden is like life: it grows more beautiful the more you love it	http://twitter.com/Gardenlover20
lilsneech	88900548	Internetprenuer,programmer and a father	http://twitter.com/lilsneech
wehonorveterans	791015690937495552	The Official Twitter of We Honor Veterans, a program of NHPCO in collaboration with the Department of Veterans Affairs, focused on quality care for Veterans.	http://twitter.com/wehonorveterans
NHarringtonJr	16714035	*CourageCounselor *Adjunct Faculty Professor *Consultant *5th Class of Oakland County 40 under 40 * MMHCA President - opinions are my own	http://twitter.com/NHarringtonJr
KevM_Chi	249263451	I'm a minimalist, a photo nut, a kayaker, a geek, a mountain/urban biker, and an all around friendly guy.  Chicago transplant from MI and lovin it!	http://twitter.com/KevM_Chi
RepKristiNoem	235251868	I'm South Dakota's lone Member of the U.S. House of Representatives. I live in Castlewood, SD with my husband Bryon and three kids Kassidy, Kennedy & Booker.	http://twitter.com/RepKristiNoem
briwal	14947878	Baby Boomer...Music Lover..Political Junkie..Travel Hound...Baseball Fanatic...INFJ...My Heart's in Montana but I'm trapped in AZ...Let's Tweet!	http://twitter.com/briwal
WBRZtraffic	705871297360711680	@WBRZtraffic keeps you updated on developing traffic situations in and around the Capital City.	http://twitter.com/WBRZtraffic
Obe_sessed	71372232	Born Hustler...Obsessed with Success & My Little Man Obe....Owt for Presidents to Represent We.....MBA....Owner of CRÉME Marketing	http://twitter.com/Obe_sessed
joeysulipeck	23649923	Chief Met. FOX Memphis; Member of Mensa; Emmy winner, storm tracker, husband & dad. Still learning.	http://twitter.com/joeysulipeck
PianoManMarv	785174112	Pianist, keyboardist, composer	http://twitter.com/PianoManMarv
Sigrid60425	3301199726	Fantasy Romance Mystery Author ✶ Astronomy ✶ Netflix Junkie	http://twitter.com/Sigrid60425
RelaxIntuit	204527409	Award-Winning Guided Meditation CD for Healing & Wellness by Stress Relief Expert Susie Mantell & Seminars in Fortune 500, Top Hospitals/Spas. Visit Our Website	http://twitter.com/RelaxIntuit
HoodStarChantz	24058881	Young OG   Changing Lives & Creating Jobs   RIP Lonnie Mac   Founder of #ROYAL #DoSomethingOrShutUp #StuntTeam	http://twitter.com/HoodStarChantz
JWMunroe	1866410028	#Pathfinder GM, Neverwinter Nights player and DM, annoying know-it-all.  Sometimes also a miniature painter.  Often pedantic in personal and on-line situations.	http://twitter.com/JWMunroe
Who2C	740946258626387969	we are https://t.co/xQGmaEhFOl	http://twitter.com/Who2C
yolibolie	24170259	I love it when it's hamburger day.	http://twitter.com/yolibolie
JPontarelli25	1339349676	High School English and Theatre teacher that loves sports and consistently emphasizes the importance of proper communication.	http://twitter.com/JPontarelli25
Harvest_Natural	2963608315	Fresh and Local Tweets from your Neighborhood Market in Katy and The Woodlands.	http://twitter.com/Harvest_Natural
jmaxmann	365187935	Dad, Lawyer, real estate developer, debt buyer, Colts, Red Bulls, Cuse, Devils, Mets, Tottenham; Moderate Democrat; loves Newark, NJ and its history	http://twitter.com/jmaxmann
ClaytonTrutor	3501949101	Staff Writer/Clairvoyant Prognosticator @downthedrive, SB Nation's Cincinnati Bearcats site. Co-editor of upcoming @sabr book on Tony Conigliaro Award	http://twitter.com/ClaytonTrutor
clay_schmidt	3689527155	SSPP '18   IG: clayschmidt	http://twitter.com/clay_schmidt
vicbekiempis	465089964	.@nydailynews Manhattan federal courts reporter. bookworm. word nerd. cat lover. RTs not endorsements. tips: vbekiempis@nydailynews.com	http://twitter.com/vicbekiempis
saclibFriends	262511060	We're people who love the Sacramento Public Library!	http://twitter.com/saclibFriends
dreamfrye	482872124	phd candidate	http://twitter.com/dreamfrye
screenmachine	15562849	The leading American manufacturer of rugged, reliable and portable crushing and screening plants, trommels and conveyors. Email: screemail@screenmachine.com	http://twitter.com/screenmachine
TFLN	21506437	remember that text that you shouldn't have sent last night? we do... #tfln to submit   shop: @gearfromlast   snapchat: TFLNTV	http://twitter.com/TFLN
davidarchambeau	581256848	Dave Archambeau - in no particular order I'm a husband, father, loyal Cub fan, employment recruiter, and a believer of the one true king.	http://twitter.com/davidarchambeau
JessicaIsOnTv	2312349038	CMG Digital Talent Associate '15. @CMG_DTP • Producer/Crazy camera-girl for @icfloridaevents • Lover of all things TV	http://twitter.com/JessicaIsOnTv
Rent_It_Today	17823300	Rent anything anywhere. Find equipment #rentals, electronics, medical supplies, vacation planning. Make Renting Simple! http://t.co/UmRcgMpRGI	http://twitter.com/Rent_It_Today
justkaychan	293848648	Education is the movement from darkness to light - Allan Bloom	http://twitter.com/justkaychan
dougmccollum67	938494933	Just a fella	http://twitter.com/dougmccollum67
RichWhy	12498702	Some are saying I’m a godless abortion loving liberal pinko gun hater, but I’ll tweet, you decide.	http://twitter.com/RichWhy
OutwardBoundMED	501864152	Experts at helping people realize they are capable of more then they ever thought possible. We believe if you challenge yourself, you will change your world.	http://twitter.com/OutwardBoundMED
jackiefowler	1071101	Actuarial Analyst. Indy by way of Columbus. OSU alum. Super nerd who loves video games, cooking, and numbers. Future FSA. Go Bucks!	http://twitter.com/jackiefowler
MichaelJHouser	487184529	Official Twitter account of Michael J. Houser Tweets from Michael are signed - MJH	http://twitter.com/MichaelJHouser
FriendIone	1327363760	Wife, Mom, Grandma, sports fan, world traveler, and proud Husky, happy & blessed with so much! Go Dawgs! Go Seahawks! Go Mariners!	http://twitter.com/FriendIone
TheRuggianos	127079933	love our Lord, love my husband @justinruggiano, and love my two kids more than words can describe. Cant stop smiling ;)	http://twitter.com/TheRuggianos
CharizardX96	424379066	Gamer/Otaku/Geek/all those stuff. French/English. Contributeur pour jeux.ca .  Dota2 hardcore. Esport fan since 2013. Opinions are my own.	http://twitter.com/CharizardX96
tcsclean	211256386	Specialize in Move in/out home cleaning, REPEAT MAID Service or One-Time. We opened our doors in 1986 with a vision of providing reliable maid service to AZ.	http://twitter.com/tcsclean
upromise	14675663	Upromise by @SallieMae helps families earn cash back for college on the things they already do and buy, and provides smart ways to grow their college savings.	http://twitter.com/upromise
sullyhome	145532151	Well I got this far. When I started, I wasn't even a Bill, I was just an idea...but today I am still just a Bill.	http://twitter.com/sullyhome
UniquaQ	50549263	Galatians 6:9 - #DST ❤️ - @NCATSUAggies Alumna - Morning News Producer @ABC7SWFL	http://twitter.com/UniquaQ
HuffPostComedy	16232843	Definitely ranked in the top 3 of HuffPost accounts about comedy. Operated by @iamandymcdonald and @Pontifex.	http://twitter.com/HuffPostComedy
lovingandtender	64004061	I am beautiful,bold,intelligent,loving,a daughter, and love who I am! Loving, Heartfelt, Spiritual, but most of all true to myself because I know I am valuable!	http://twitter.com/lovingandtender
BCCareProviders	874817197	Celebrating 40 years as BC's leading industry association representing home & community care providers. Improving Seniors Care — Together	http://twitter.com/BCCareProviders
BerardJR	609601882	Seattle Comedian, Galactic cake lover. Regular actor. Part time hanging-plant. lover of musicals and football	http://twitter.com/BerardJR
N_Radcliffe	508348945	Supply chain and operations consultant making the world a better place	http://twitter.com/N_Radcliffe
billybragg	13496142	A progressive is someone who wants to see society re-organised so that everyone has access to the means by which to reach their full potential	http://twitter.com/billybragg
BizTVShows	364412529	BizTV Shows by @pataltvater features quick tip video shows by local experts to educate & inspire biz owners. Local experts, global impact!	http://twitter.com/BizTVShows
nwcjess	104278368	Love fall colors, reading, fellowship w/ my small group & Caribou. 1 Thess 5: 16-18. Comm/Social Media @TLCoptions	http://twitter.com/nwcjess
edtechyoda	19566629	EdTech Coach, #MERITconfident, #ISTEball enthusiast, walk-up songs all day, mascot, #nosilos	http://twitter.com/edtechyoda
capecodlodging	17927781	The Tidewater is a family friendly hotel on Cape Cod which is centrally located just minutes to beautiful beaches, golf, shopping, restaurants and Hyannis.	http://twitter.com/capecodlodging
dsauce06	50171869	the dad body is a lifestyle	http://twitter.com/dsauce06
timrsutherland	1130079733	Attorney // Foodie	http://twitter.com/timrsutherland
AudraLynn21	196030842	country singer/ Top 6 finalist on NBC's The Voice EP AVAILABLE on itunes SnapChat audralynn12. audramclaughlinbooking@outlook.com	http://twitter.com/AudraLynn21
yatown_popular	465002530	Please retweet and let your neighbors in on it! Join Your Own Neighborhood. Online. Today. At http://t.co/ur4d8xrBk0.	http://twitter.com/yatown_popular
WarPaintMakeup	34145026	The Ultimate Symbol of Luxury and Excellence Hair & Makeup Artistry. Manhattan   Minneapolis   San Diego   Los Angeles. Book now: https://t.co/815ud4LBOE	http://twitter.com/WarPaintMakeup
ryangdboston	334690166	Be kind to everybody, no matter what.	http://twitter.com/ryangdboston
ChefLarryEdward	3142397854	Chef/Bestselling Cookbook Author/ Buddhist/Gay #lgbtq #cooking #food #writing	http://twitter.com/ChefLarryEdward
Cemoto78	48955300	Vietnam Era Veteran (USMC), Conservative, believes in smaller federal government and states rights, LEO #2A #tcot #NRA #10thAmendment #ccot #USMC	http://twitter.com/Cemoto78
ahu_mie	232101166	Smooth Operator	http://twitter.com/ahu_mie
melamaze	276791869	Wife, mom, soccer coach⚽, volunteer & traveler. I❤ ZBB, Psych ☯& Whodat!⚜ Works @ https://t.co/vGiPuegzSM. Wish I was in Emerald Isle NC	http://twitter.com/melamaze
StevenTroullos	1250170513	NHS Social Media	http://twitter.com/StevenTroullos
suzannekattau	16240558	Managing Editor of Business Reviews @PCMag - suzanne_kattau@pcmag.com - http://t.co/vkyKoxRYdn. My tweets are my own.	http://twitter.com/suzannekattau
CullyK71	3323300268	Savanna's Papa	http://twitter.com/CullyK71
ARTSNewsPhoenix	3070911312	Curating the news and events of the performing arts and museums, the arts writers, and artistic campaigns in Phoenix and beyond	http://twitter.com/ARTSNewsPhoenix
kevclang	19669494	Social Media guy for Nat Geo. Previously @BPC_Bipartisan. Boston born. @elonuniversity alum. Thoughts expressed are my own, RTs not endorsements, etc.	http://twitter.com/kevclang
TreyDeuce32RTR	67802424	Mobile, Al. @IAm_JameFlame is the bro, love em to death. Former ILB for Alabama, now a member of the Baltimore Ravens! Time to fly high	http://twitter.com/TreyDeuce32RTR
AZCAF	19576935	A must see Edu-venture! 55,000 sq-ft Living History Museum.  Walk through or ride an actual WWII Warbird. Working Mechanics Hanger. Friendly Docents. Gift Shop.	http://twitter.com/AZCAF
JermaineReed	295805520	City Councilman, Kansas City, Missouri	http://twitter.com/JermaineReed
collabfund	150016842	Collaborative = (people x stuff) + new technologies^creativity	http://twitter.com/collabfund
blackxjr	72717461	Luckiest man alive. Husband father grandfather brother son. Traveler and lifelong motorcycle rider.	http://twitter.com/blackxjr
thomasjstanley	57098350	Thomas J. Stanley, 1944-2015: the New York Times Best Selling Author of The Millionaire Next Door and The Millionaire Mind. Tweets by @sarahfallaw and @datapts.	http://twitter.com/thomasjstanley
mktgdynamo	17346452	Love marketing stuff for people I like. These opinions are clearly my own and retweeting doesn't mean an endorsement, but if I love it you'll know it.	http://twitter.com/mktgdynamo
PaulaJMartin	28198073	Originally London, now Worcester. Love #marketing #technology #travel #learning #sport  Help individuals, micro businesses & SME's plan their marketing activity	http://twitter.com/PaulaJMartin
KingsPizzaInc	1009306818	Great Halloween special 2 mediums 3 toppings LG. kings bread only 18.99	http://twitter.com/KingsPizzaInc
KyleKorverDaily	116383131	This account is not affiliated with Kyle Korver.	http://twitter.com/KyleKorverDaily
michaelstanfa	278914049	bleed cubbie blue. bear down. running is fun, beer is good, so is pizza. i also really like excel.	http://twitter.com/michaelstanfa
fnhnd65	80881459	Retired journalist; contributing writer to Ohio Outdoor News.	http://twitter.com/fnhnd65
Le_Stylist	35694847	Australia's Leading Online Designer Fashion Boutique... est. 2006	http://twitter.com/Le_Stylist
BCPSdfonseca	1601698812	Assistant Superintendent - Proudly serving the girls and boys, teachers and staff, parents and community of Burke  County Public Schools.	http://twitter.com/BCPSdfonseca
CLINTHREED	17806725	Marco Rubio, Inc.   RTs are not endorsements	http://twitter.com/CLINTHREED
willshuck	15418520	All Shuck, no jive.	http://twitter.com/willshuck
Hats4Houses	1285185145	Metal roofing, patio & asbestos removal specialists in SEQ.	http://twitter.com/Hats4Houses
alexyng11	1145260800	Philanthropist, Leadership Junkie, Lawyer, Trainer, Blogger, Education Coordinator of @wsbuniversity, Founder & Executive Director of @investingirls	http://twitter.com/alexyng11
Pat092557	311990345	Help people reduce property taxes for home and commercial property owners. Advocate for fair taxation for poor and wealthy, and fair hearings.	http://twitter.com/Pat092557
NightCapFrank	336100339	I'm a former sleep induction specialist who’s now outta work cuz WGN-TV has got this late night comedy thing called the WGN Nightcap.	http://twitter.com/NightCapFrank
EncoreAtAvalon	2410977048	Encore at Avalon Park, Assisted Living & Memory Care Community located in the heart of Downtown Avalon Park.There is an Art & Science in Caring for Seniors.	http://twitter.com/EncoreAtAvalon
hectorcamilojr	197571032	Father of 3, Husband and Small business owner... StateFarm Insurance 347-271-7166. Hector@HectorCamilo.com	http://twitter.com/hectorcamilojr
1031ent	1489444692	VIP Entertainer at 1031 Entertainment - Instagram: 1031ent	http://twitter.com/1031ent
GlobalExpats	300502396	Assists expat families, promotes interests and rights of expat women. (Founder-Quenby Wilcox)	http://twitter.com/GlobalExpats
HilgemanRandy	726933757517778944	big buckeyes fan	http://twitter.com/HilgemanRandy
TonyLaPiana	195098651	Good Will Hunting.	http://twitter.com/TonyLaPiana
SpragueKS	34643424	Creative Director of Studio Two, Branding and Design agency, Innovative Non-Profit Consultant, Author of Imagining Shakespeare	http://twitter.com/SpragueKS
TravelingWallet	2929021304	Personal Finance blogger who makes finances work for a family of 4 out in California	http://twitter.com/TravelingWallet
HeronsNC	2422194961	Celebrating refined American cuisine at The Umstead Hotel and Spa's premier Five Diamond & Forbes Five Star Restaurant. Follow @The_Umstead for hotel news.	http://twitter.com/HeronsNC
